Cod_Loc,IdProvincia,IdDepartamento,Categoria,Provincia,Localidad,Nombre,Domicilio,CP,Telefono,Mail,Web
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Frigga Editora,Austria 2272,1425.0,48075180,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund. Medife,Lima 87,1073.0,41242850,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fund.Arg.Educ.Y Accion Comunit,Av. Eva Peron 5170,1439.0,46842868,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,FundaciÃ³n Cristiana De Evangeliz.,Maipu 466,1006.0,43227943,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Arte Ba,Parana 1160,1018.0,48168704,,www.arteba.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Ciccus,Medrano 288,1179.0,49816318,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Edelvives,Av. Callao 224,1022.0,43731233,,www.edelvives.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Del Sur,Florida 910,1005.0,43158908,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Foro Nueva Sociedad,Humberto Primo 531,1103.0,37081330,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Friedrich Naumann,Av. Rivadavia 1829,1033.0,49531546,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Hastinapura,Riobamba 1018,1116.0,48119342,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,FundaciÃ³n Hospital De Pediatria,Combate De Los Pozos 1881,1245.0,49411333,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Pan Klub,Laprida 1212,1425.0,48243302,info@xulsolar.org.ar,www.xulsolar.org.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Proa,Av. Pedro De Mendoza 1929,1169.0,41041000,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion Rey De Reyes,Ciudad De La Paz 2330,1428.0,47832441,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Fundacion U.C.A.,Alicia Moreau De Justo 1400,1107.0,4349200,,www.editorialeduca.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gabriel Badaraco,Entre Rios 1055,1080.0,43042703,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Galerna,Lambar? 893,1185.0,48671661,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Alonso,Lavalle 1282,,43848039,info@garciaalonso.com.ar,www.garciaalonso.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Cambeiro,Gallegos 3570,1240.0,49241140,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Garcia Griselda,BoyacÃ¡ 173,1406.0,48663837,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gerbera Ediciones,M?xico 2597,,20541793,info@gerberaediciones.com.ar,gerberaediciones.com.ar/index.html
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Giscafre Marcela Beatriz,Charlone 201,1427.0,45561640,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gladius,Las Heras 2297,,48037616,gladiusjavier@hotmail.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Golden Company,Av. Jorge Newbery 3466,1427.0,45521692,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gorla,Nogoy? 2448,, 4502 2564,editorialgorla@hotmail.com,editorialgorla.cm.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gourmand Place,Talcahuano 1288,1014.0,48135210,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gourmet Musical Ediciones,Ruggieri 2733,,48017961,ediciones@gourmetmusical.com,www.gourmetmusicalediciones.wordpress.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Gram, Editora",Cochabamba 1652,1148.0,43058397,,www.grameditora.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gran Aldea,Juan Agust?n Garc?a 1232,1416.0,45852241,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Granica,Lavalle 1634,,43741456,edicionyproduccion@granicaeditor.com,www.granicaeditor.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grito Sagrado,11 De Septiembre 992,1426.0,43722161,,www.gritosagrado.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupal,Solis 2049/51,1134.0,43062444,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Artemisa,Av. de Mayo 1209,,43818505,administracion@editorialartemisasa.com.ar,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Clasa,Av. Belgrano 1494,1093.0,4383914,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Editor Latinoamericano,Jujuy 1142,,4308308,grupo.editor@yahoo.com.ar,grupoeditorlatinoamericanosrl
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Grupo Proactivo S.A.,Florida 681/683,1010.0,52355454,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Guadalupe, Editorial",Mansilla 3865,1425.0,48268587,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Guardacostas,Tacuari 471,,43316092,lag@editguardacostaspna.org.ar,editguardacostaspna.org.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gustavo Multedo,Sanchez De Bustamante 515,1173.0,48614708,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hammurabi,Talcahuano 481,1013.0,43823586,,www.hammurabi.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hekht Libros,Bolivia 956,1406.0,1159405157,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Heliasta,Vidal 2649,1428.0,52192259,,www.heliasta.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hemisferio Sur,Pasteur 743,1028.0,49529825,informe@hemisferiosur.com.ar,www.hemisferiosur.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Hernandez, Libreria",Av. Corrientes 1436,1042.0,43727845,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hipocratico Sa,Junin 925,1113.0,49627814,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hola Chicos,Callao 1121,1023.0,48121800,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Hub Editorial,Cnel. Apolinario Figueroa 151,, 4856 6242,agiannelli@hubeditorial.com.ar,hubeditorial.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Huesos de Jibia,Per? 544,,43426823,waltercassara@gmail.com,huesosdejibia.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Iamique,Cespedes 3708,1427.0,45520384,info@imamique.org.qr,www.iamique.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Imaginador,Bartolome Mitre 3749,1201.0,49584111,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Impresiones Buenos Aires Editorial,Paraguay 2427,,4962534,impresionesbae@yahoo.com.ar,www.impresionesbae.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Infinito,Av. Callao 2001,,48169004,info@edicionesinfinito.com,edicionesinfinito.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Inst. De Publicaciones Navales,Florida 971,1005.0,431142,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Inst. Salesiana Ntra Sra De Lujan,Don Bosco 4002,,49816627,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Instituto Americano,Sarmiento 3179,1196.0,48291010,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Instituto Nacional de EstadÃ­stica y Censos - INDEC,Av. Julio A. Roca 609,,43499647,mvidal@indec.gob.ar,indec.gob.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Intercoop Editora Coop. Lda.,Tucuman 1621,1050.0,43717572,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Intermedica,Junin 917,1113.0,49619234,,www.inter-medica.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Interzona Editora,Rivarola 115,,45553645,coordinacion@interzonaeditora.com,interzonaeditora.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Iriarte Pilar Margarita,Av. Las Heras 1895,1127.0,62122000,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Irojo Editores,Franklin D. Roosevelt 1877,,47802514,info@irojo.com.ar,irojo.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Journal,Viamonte 2146,1056.0,49636401,,www.journal.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Joyce Proust,Tucuman 1545,1050.0,43713849,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Juridicas,Parana 123,,43732730,edicionesjuridicas@hotmail.com,edicionesjuridicas.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Kapelusz Editora S.A.,Alem 720,1001.0,52365000,,www.kapelusz.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Katz,Cullen 5319,,45231470,katz@katzeditores.com,katzeditores.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Kehot, Editorial",AgÃ¼ero 1092,1171.0,49637171,,www.kehot.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Kier, Editorial",Av. Santa Fe 1260,1059.0,4811507,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Konrad Adenauer Stiftung,Suipacha 1175,1008.0,43262552,info@kas.org.ar,www.kas.de
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Bestia Equilatera Srl,Av. CÃ³rdoba 673,1054.0,43265387,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Biblioteca De Sofia En Portuguez,Luis Maria Campos 1575,1426.0,1526761915,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Bisagra Editorial,Tonelero 5971,1408.0,46423802,labisagraeditorial@yahoo.com.ar,www.labisagraeditorial.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"La Bohemia, Editorial",Pico 3118,1429.0,35341975,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Botica,Dean Funes 846,1231.0,49561138,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Brujita De Papel,Av. CÃ³rdoba 744,1054.0,53530830 INT 202,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Buena Semilla,Av. Cramer 2654,1428.0,45449578,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Coop,AcuÃ±a De Figueroa 261,1180.0,58637815,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Editorial Comun,Talcahuano 768,1013.0,43728383,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Esquina de los Vientos/ Pluma y Papel/ Suburbia,Av. Juan B. Alberdi 872,,45262350,caballerojosemarcelo@gmail.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Ley,Tucum?n 1471,,40746845,mariana.aguirrerenda@thomsonreuters.com,www.la-ley.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Luna QuÃ©,Av. LarrazÃ¡bal 586,,46993214,tuxmil@yahoo.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Marca,Rosetti 782,1427.0,45523384,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Nave De Los Locos,Parana 317,1017.0,43733042,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La P?gina,Venezuela 356,,32218760,proveedoresp12@gmail.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Paragrafica,Av. CÃ³rdoba 1785,1055.0,4863619,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Periferica Distribuidora,Moron 2453,1405.0,20074527,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Rocca,Talcahuano 458,1013.0,43828526,edicioneslarocca@speedy.com.ar,www.edicioneslarocca.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Vanguardia Editora,H. Yrigoyen 1516,1089.0,43846820,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lajouane S.A.,Mexico 1448,1097.0,43738793,,www.lajouane.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letemendia Casa Editora,Florida 336,1005.0,43251237,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letra Impresa Grupo Editor,Nicasio Oro?o 2424,1416.0,1530569533,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letra Viva,Av. Coronel Diaz 1837,1425.0,48259034,,www.letraviva-digital.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letras Del Sur,Pje Naciones Unidas 2864,1417.0,47767957,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Letras Nuevas / Mis Escritos,Av. Chiclana 3499,, 4911 8780,editorial@misescritos.com.ar,www.misescritos.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Leviatan,Alsina 1170,1088.0,43817947,,www.e-leviatan.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libraria,De los Incas 3462,,47964376,info@librariaedicione,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Aquilanti,Rincon 79,1081.0,49524546,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria De Mujeres Editoras,Pasaje Rodolfo Rivarola 142,1015.0,48725930,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Mucho Gusto,Av. Moreau de Justo 2030,1107.0,4311670,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Norte Sa,Av. Las Heras 2225,1127.0,48072039,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libreria Raices (Tomas Catari),Agrelo 3045,1221.0,49316157,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librerias Libertador,Av. Corrientes 1851,1043.0,43734357,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Argentinos,Junin 1270,1113.0,48271666,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros De La Araucaria,Caseros 410,1152.0,43072858,,www.librosaraucaria.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Del Zorro Rojo,Gascon 1222,1181.0,47900984,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Del Zorzal,Av. CÃ³rdoba 1432,1018.0,48644150,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lillo Cares Ruben Walter,Lima 1693,1138.0,43051469,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Limonero Textos Srl,Mason 4428,1414.0,53529311,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Linio Argentina Srl,Dorrego 1789,1414.0,52546700,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Longseller,Mexico 441,1097.0,50315400,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lopez Carlos,Ramallo 1781,1429.0,47028111,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Los Libros Mas PequeÃ±os Del Mundo,Estanislao Frias 136,1414.0,26381576,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Losada, Editorial",Av. Corrientes 1551,1042.0,43734006,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lowing Produciones Sa,Hipolito Yrigoyen 1315,1085.0,4381428,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ludico Ediciones,Cuba 1921,1428.0,47871862,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lugar, Editorial",Castro Barros 1754,1237.0,49215174,,www.lugareditorial.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lumen, Lumen Hvmanitas, Magisterio del R?o de la Plata",Montevideo 604,1019.0,43731414,edicion@lumen.com.ar,lumen.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lumiere,Azara 65,,43610986,danchorena@edicioneslumiere.com,edicioneslumiere.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Luminias Srl,Pedro Rivera 4610,1431.0,56337882,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M & A,Paraguay 2302,1121.0,49617777,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M?dica Panamericana,Marcelo T. de Alvear 2145,,48215520,info@medicapanamericana.com.ar,www.medicapanamericana.com
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magnaverum,Cerrito 836,1010.0,52722100,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Make A Book,Chacabuco 1158,1069.0,1564171277,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malas Palabras Buks,Paraguay 749,1057.0,43117551,,www.malaspalabrasbuks.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malba,Av. Figueroa Alcorta 3415,1425.0,48086565,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Manantial, Ediciones",Av. De Mayo 1365,1085.0,43836059,,www.emanantial.com.ar
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mansalva,Honduras 5270,,1538585127,editorialmansalva@yahoo.com.ar,mansalva.com.ar/home.php
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marcial Pons Argentina,Av. CÃ³rdoba 807,1054.0,43119924,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mardulce,Av. Scalabrini Ortiz 874,1414.0,48614048,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marea,Pasaje Rivarola 115,1427.0,43711511,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Margen Izquierdo,ConcepciÃ³n Arenal 4865,,48571825,nataliabrea_74@hotmail.com,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Martinez Irma Angelica,Molina 1951,1440.0,46878617,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mc Graw Hill,Av. R. Saenz PeÃ±a 917,1035.0,4326185,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mi?o Y Davila,Tacuari 540,1071.0,43311565,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Mil?, Editorial (Amia)",Pasteur 633,1028.0,49598800,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Misiones Franciscanas Conventuales,Condor 2150,1437.0,49181209,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Modesto Rimba,Marcelo T De Alvear 1947,1122.0,,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Monoblock,El Salvador 4833,1414.0,48328011,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mujer Integra Sa,Del Carmen 791,1019.0,1558184588,,
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mylibro,Yapeyu 283,1202.0,49581310,,
